dataset,series_id,origin_id,origin_date,forecast_date,actual,forecast,model
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-17,90.0,69.28310225481084,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-18,72.0,74.59626320174927,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-19,93.0,79.59177818920887,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-20,86.0,82.45587545437499,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-21,63.0,55.72491457468411,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-22,59.0,65.99542354584207,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-23,59.0,65.97001495239961,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-24,77.0,69.42961152951904,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-25,96.0,75.5864580050553,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-26,72.0,79.07358209239204,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-27,113.0,82.57452443934795,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-28,63.0,56.24181176717688,LSTM
